2B0D08A310000163000003393F57FEB2|2|2018-05-04 12:10:03.563|
2B0D17B5100001630000036A3F57FEB2|4|2018-05-04 12:10:05.304|
2B0D102C10000163000003543F57FEB2|1|2018-05-04 12:10:05.918|
2B0D13FE100001630000035F3F57FEB2|2|2018-05-04 12:10:06.599|
2B0D1B7D10000163000003753F57FEB2|2|2018-05-04 12:10:08.395|
2B0D1F3910000163000003803F57FEB2|1|2018-05-04 12:10:09.643|
2B0D234A100001630000038F3F57FEB2|5|2018-05-04 12:10:10.365|
2B0D2707100001630000039E3F57FEB2|2|2018-05-04 12:10:11.604|
2B0D2AC510000163000003AF3F57FEB2|3|2018-05-04 12:10:12.325|
2B0D2E7710000163000003C03F57FEB2|5|2018-05-04 12:10:13.221|
2B0D32A710000163000003CB3F57FEB2|4|2018-05-04 12:10:14.594|
2B0D361910000163000003D63F57FEB2|4|2018-05-04 12:10:15.236|
2B0D39ED10000163000003E13F57FEB2|1|2018-05-04 12:10:16.223|
2B0D3DB610000163000003EC3F57FEB2|2|2018-05-04 12:10:17.492|
2B0D415310000163000003F73F57FEB2|5|2018-05-04 12:10:18.160|
2B0D452E10000163000004023F57FEB2|3|2018-05-04 12:10:19.050|
2B0D48FA100001630000040D3F57FEB2|5|2018-05-04 12:10:20.325|
2B0D4CBA10000163000004183F57FEB2|1|2018-05-04 12:10:20.973|
2B0D509B10000163000004233F57FEB2|2|2018-05-04 12:10:22.567|
2B0D544E10000163000004323F57FEB2|2|2018-05-04 12:10:23.207|
2B0D583E100001630000043D3F57FEB2|4|2018-05-04 12:10:23.912|
2B0D5C3C100001630000044E3F57FEB2|5|2018-05-04 12:10:24.953|
2B0D6732100001630000046F3F57FEB2|1|2018-05-04 12:10:25.663|
2B0D5FD210000163000004593F57FEB2|3|2018-05-04 12:10:26.283|
2B0D639510000163000004643F57FEB2|5|2018-05-04 12:10:26.943|
2B0D729E10000163000004903F57FEB2|5|2018-05-04 12:10:27.571|
2B0D6AFD100001630000047A3F57FEB2|5|2018-05-04 12:10:28.706|
2B0D6F4610000163000004853F57FEB2|2|2018-05-04 12:10:29.820|
2B0D767A100001630000049B3F57FEB2|2|2018-05-04 12:10:31.714|
2B0D79F710000163000004A63F57FEB2|3|2018-05-04 12:10:32.996|
2B0D7DF310000163000004B13F57FEB2|3|2018-05-04 12:10:33.650|
2B0D81E010000163000004BC3F57FEB2|2|2018-05-04 12:10:34.641|
2B0D858610000163000004C73F57FEB2|3|2018-05-04 12:10:35.496|
2B0D897210000163000004D23F57FEB2|5|2018-05-04 12:10:36.507|
2B0D9C69100001630000050D3F57FEB2|1|2018-05-04 12:10:37.185|
2B0D8D2310000163000004DD3F57FEB2|1|2018-05-04 12:10:37.820|
2B0D915A10000163000004E83F57FEB2|1|2018-05-04 12:10:38.518|
2B0D94D010000163000004F33F57FEB2|1|2018-05-04 12:10:39.441|
2B0D98C610000163000004FE3F57FEB2|2|2018-05-04 12:10:40.452|
2B0DA01D10000163000005183F57FEB2|5|2018-05-04 12:10:41.094|
2B0DB31610000163000005553F57FEB2|5|2018-05-04 12:10:43.335|
2B0DA42710000163000005293F57FEB2|1|2018-05-04 12:10:43.957|
2B0DA7D110000163000005343F57FEB2|3|2018-05-04 12:10:44.592|
2B0DAB7B100001630000053F3F57FEB2|2|2018-05-04 12:10:45.376|
2B0DAF32100001630000054A3F57FEB2|2|2018-05-04 12:10:46.176|
2B0DB6B910000163000005603F57FEB2|2|2018-05-04 12:10:48.518|
2B0DBA7F100001630000056B3F57FEB2|3|2018-05-04 12:10:49.162|
2B0DBE7610000163000005763F57FEB2|4|2018-05-04 12:10:50.133|
2B0DC24B10000163000005813F57FEB2|4|2018-05-04 12:10:51.066|
2B0DC60D10000163000005903F57FEB2|1|2018-05-04 12:10:52.059|
2B0DC9A710000163000005A13F57FEB2|2|2018-05-04 12:10:52.935|
2B0DDCAA10000163000005D83F57FEB2|1|2018-05-04 12:10:53.644|
2B0DCD7510000163000005AC3F57FEB2|3|2018-05-04 12:10:54.319|
2B0DD14510000163000005B73F57FEB2|4|2018-05-04 12:10:55.186|
2B0DD54F10000163000005C23F57FEB2|1|2018-05-04 12:10:55.973|
2B0DD8F410000163000005CD3F57FEB2|4|2018-05-04 12:10:57.167|
2B0DE06910000163000005E33F57FEB2|4|2018-05-04 12:10:58.805|
2B0DE44A10000163000005EE3F57FEB2|1|2018-05-04 12:10:59.762|
2B0DEFB3100001630000060F3F57FEB2|4|2018-05-04 12:11:00.599|
2B0DE80B10000163000005F93F57FEB2|1|2018-05-04 12:11:01.216|
2B0DEC1110000163000006043F57FEB2|5|2018-05-04 12:11:01.905|
2B0DF3BF100001630000061A3F57FEB2|2|2018-05-04 12:11:04.019|
2B0DF775100001630000062A3F57FEB2|1|2018-05-04 12:11:04.718|
2B0DFA9B10000163000006353F57FEB2|4|2018-05-04 12:11:05.896|
2B0DFED010000163000006443F57FEB2|2|2018-05-04 12:11:06.889|
2B0E028410000163000006553F57FEB2|5|2018-05-04 12:11:07.530|
2B0E061D10000163000006603F57FEB2|4|2018-05-04 12:11:08.424|
2B0E0A2F100001630000066B3F57FEB2|3|2018-05-04 12:11:09.489|
2B0E0DD110000163000006763F57FEB2|3|2018-05-04 12:11:10.393|
2B0E193610000163000006973F57FEB2|2|2018-05-04 12:11:11.267|
2B0E11DF10000163000006813F57FEB2|5|2018-05-04 12:11:11.896|
2B0E1577100001630000068C3F57FEB2|5|2018-05-04 12:11:12.541|
2B0E1D3D10000163000006A23F57FEB2|3|2018-05-04 12:11:14.717|
2B0E20F210000163000006B13F57FEB2|4|2018-05-04 12:11:15.410|
2B0E289710000163000006CD3F57FEB2|4|2018-05-04 12:11:16.031|
2B0E24C810000163000006C23F57FEB2|2|2018-05-04 12:11:16.675|
2B0E2FD510000163000006E73F57FEB2|1|2018-05-04 12:11:17.497|
2B0E2CB610000163000006D83F57FEB2|1|2018-05-04 12:11:18.297|
2B0E3B5A100001630000070E3F57FEB2|1|2018-05-04 12:11:19.970|
2B0E33C110000163000006F83F57FEB2|5|2018-05-04 12:11:20.596|
2B0E378310000163000007033F57FEB2|5|2018-05-04 12:11:21.688|
2B0E3EEA10000163000007193F57FEB2|1|2018-05-04 12:11:22.968|
2B0E44D710000163000007243F57FEB2|5|2018-05-04 12:11:24.470|
2B0E4678100001630000072F3F57FEB2|3|2018-05-04 12:11:25.173|
2B0E4B04100001630000073A3F57FEB2|1|2018-05-04 12:11:26.040|
2B0E4E3F10000163000007453F57FEB2|4|2018-05-04 12:11:26.943|
2B0E526B10000163000007503F57FEB2|4|2018-05-04 12:11:27.951|
2B0E597010000163000007663F57FEB2|3|2018-05-04 12:11:28.569|
2B0E5576100001630000075B3F57FEB2|1|2018-05-04 12:11:29.212|
2B0E64D610000163000007873F57FEB2|4|2018-05-04 12:11:30.576|
2B0E68B610000163000007923F57FEB2|3|2018-05-04 12:11:33.732|
2B0E6C60100001630000079D3F57FEB2|5|2018-05-04 12:11:34.636|
2B0E5D2A10000163000007713F57FEB2|2|2018-05-04 12:11:35.263|
2B0E60F2100001630000077C3F57FEB2|2|2018-05-04 12:11:35.926|
2B0E73E810000163000007B73F57FEB2|2|2018-05-04 12:11:36.642|
2B0E8AB810000163000007FF3F57FEB2|4|2018-05-04 12:11:38.205|
2B0E700510000163000007A83F57FEB2|3|2018-05-04 12:11:39.702|
2B0E830210000163000007E93F57FEB2|2|2018-05-04 12:11:40.482|
2B0E86E510000163000007F43F57FEB2|5|2018-05-04 12:11:41.415|
2B0E77A710000163000007C23F57FEB2|2|2018-05-04 12:11:42.094|
2B0E7B5510000163000007D33F57FEB2|4|2018-05-04 12:11:42.740|
2B0E8EA3100001630000080A3F57FEB2|1|2018-05-04 12:11:43.394|
2B0E7F0110000163000007DE3F57FEB2|3|2018-05-04 12:11:44.022|
2B0E925B10000163000008153F57FEB2|4|2018-05-04 12:11:44.648|
2B0E965F10000163000008203F57FEB2|5|2018-05-04 12:11:45.358|
2B0EA1D810000163000008453F57FEB2|4|2018-05-04 12:11:46.200|
2B0E9A0B100001630000082B3F57FEB2|1|2018-05-04 12:11:46.819|
2B0E9DF410000163000008363F57FEB2|4|2018-05-04 12:11:47.477|
2B0EB4A510000163000008823F57FEB2|3|2018-05-04 12:11:48.964|
2B0EA59D10000163000008503F57FEB2|4|2018-05-04 12:11:49.610|
2B0EA96410000163000008613F57FEB2|1|2018-05-04 12:11:50.254|
2B0EC3CD10000163000008AE3F57FEB2|5|2018-05-04 12:11:50.919|
2B0EACE6100001630000086C3F57FEB2|4|2018-05-04 12:11:51.563|
2B0EB0D310000163000008773F57FEB2|2|2018-05-04 12:11:52.290|
2B0EB885100001630000088D3F57FEB2|1|2018-05-04 12:11:54.130|
2B0EBC2C10000163000008983F57FEB2|1|2018-05-04 12:11:55.056|
2B0EC02C10000163000008A33F57FEB2|2|2018-05-04 12:11:56.057|
2B0ED2EB10000163000008DA3F57FEB2|1|2018-05-04 12:11:56.705|
2B0EC76410000163000008B93F57FEB2|1|2018-05-04 12:11:57.955|
2B0ECB3010000163000008C43F57FEB2|2|2018-05-04 12:11:58.871|
2B0ECEF010000163000008CF3F57FEB2|5|2018-05-04 12:11:59.818|
2B0ED69810000163000008E53F57FEB2|4|2018-05-04 12:12:01.829|
2B0EE9A010000163000009213F57FEB2|3|2018-05-04 12:12:02.477|
2B0EDA4C10000163000008F03F57FEB2|1|2018-05-04 12:12:03.106|
2B0EF4D310000163000009423F57FEB2|2|2018-05-04 12:12:03.743|
2B0EE62710000163000009163F57FEB2|2|2018-05-04 12:12:04.384|
2B0EDE3E10000163000008FB3F57FEB2|2|2018-05-04 12:12:05.009|
2B0EE1E3100001630000090B3F57FEB2|4|2018-05-04 12:12:05.644|
2B0EED40100001630000092C3F57FEB2|4|2018-05-04 12:12:07.588|
2B0EF13110000163000009373F57FEB2|5|2018-05-04 12:12:08.626|
2B0EF8C1100001630000094D3F57FEB2|5|2018-05-04 12:12:10.563|
2B0F0BAD10000163000009883F57FEB2|3|2018-05-04 12:12:11.212|
2B0EFC8710000163000009583F57FEB2|1|2018-05-04 12:12:11.852|
2B0F005210000163000009633F57FEB2|2|2018-05-04 12:12:12.483|
2B0F041D100001630000096E3F57FEB2|5|2018-05-04 12:12:13.442|
2B0F07ED10000163000009793F57FEB2|1|2018-05-04 12:12:14.404|
2B0F0F7710000163000009993F57FEB2|4|2018-05-04 12:12:16.624|
2B0F135410000163000009A43F57FEB2|3|2018-05-04 12:12:17.325|
2B0F1E7A10000163000009CF3F57FEB2|2|2018-05-04 12:12:18.154|
2B0F16E810000163000009AF3F57FEB2|5|2018-05-04 12:12:18.873|
2B0F1AD610000163000009BE3F57FEB2|3|2018-05-04 12:12:19.512|
2B0F227410000163000009DA3F57FEB2|3|2018-05-04 12:12:21.215|
2B0F35621000016300000A113F57FEB2|3|2018-05-04 12:12:21.898|
2B0F2DBD10000163000009FB3F57FEB2|2|2018-05-04 12:12:22.536|
2B0F263310000163000009E53F57FEB2|2|2018-05-04 12:12:23.167|
2B0F2A2610000163000009F03F57FEB2|1|2018-05-04 12:12:23.823|
2B0F40B31000016300000A323F57FEB2|5|2018-05-04 12:12:24.786|
2B0F316B1000016300000A063F57FEB2|2|2018-05-04 12:12:25.432|
2B0F39101000016300000A1C3F57FEB2|1|2018-05-04 12:12:27.086|
2B0F44A01000016300000A3D3F57FEB2|3|2018-05-04 12:12:27.934|
2B0F3D021000016300000A273F57FEB2|1|2018-05-04 12:12:28.561|
2B0F48CE1000016300000A483F57FEB2|4|2018-05-04 12:12:31.026|
2B0F4C0F1000016300000A573F57FEB2|2|2018-05-04 12:12:31.853|
2B0F57471000016300000A7E3F57FEB2|2|2018-05-04 12:12:32.712|
2B0F4FE01000016300000A623F57FEB2|4|2018-05-04 12:12:33.392|
2B0F5AE31000016300000A893F57FEB2|5|2018-05-04 12:12:34.080|
2B0F53A31000016300000A733F57FEB2|3|2018-05-04 12:12:34.747|
2B0F5EAC1000016300000A943F57FEB2|1|2018-05-04 12:12:36.616|
2B0F628C1000016300000A9F3F57FEB2|1|2018-05-04 12:12:37.642|
2B0F66AF1000016300000AAA3F57FEB2|4|2018-05-04 12:12:38.681|
2B0F6A0A1000016300000AB53F57FEB2|5|2018-05-04 12:12:39.545|
2B0F6DD31000016300000AC03F57FEB2|4|2018-05-04 12:12:40.525|
2B0F79441000016300000AE13F57FEB2|5|2018-05-04 12:12:41.339|
2B0F71821000016300000ACB3F57FEB2|1|2018-05-04 12:12:41.954|
2B0F76661000016300000AD63F57FEB2|2|2018-05-04 12:12:42.705|
2B0F80D41000016300000AFB3F57FEB2|3|2018-05-04 12:12:43.338|
2B0F846C1000016300000B0C3F57FEB2|1|2018-05-04 12:12:44.260|
2B0F7D0E1000016300000AF03F57FEB2|3|2018-05-04 12:12:44.886|
2B0F883F1000016300000B173F57FEB2|2|2018-05-04 12:12:45.681|
2B0F8D171000016300000B223F57FEB2|5|2018-05-04 12:12:48.512|
2B0F97801000016300000B433F57FEB2|3|2018-05-04 12:12:49.206|
2B0F900E1000016300000B2D3F57FEB2|1|2018-05-04 12:12:49.827|
2B0F93C11000016300000B383F57FEB2|1|2018-05-04 12:12:50.484|
2B0F9B5B1000016300000B4E3F57FEB2|3|2018-05-04 12:12:52.170|
2B0F9EF41000016300000B593F57FEB2|4|2018-05-04 12:12:53.424|
2B0FA2EF1000016300000B643F57FEB2|4|2018-05-04 12:12:54.174|
2B0FA6F31000016300000B6F3F57FEB2|2|2018-05-04 12:12:55.124|
2B0FAA6B1000016300000B7A3F57FEB2|4|2018-05-04 12:12:56.042|
2B0FB1E31000016300000B943F57FEB2|1|2018-05-04 12:12:56.688|
2B0FAE611000016300000B853F57FEB2|3|2018-05-04 12:12:57.328|
2B0FB5E81000016300000BA53F57FEB2|3|2018-05-04 12:12:58.951|
2B0FB9E61000016300000BB03F57FEB2|5|2018-05-04 12:13:00.069|
2B0FBD601000016300000BBB3F57FEB2|1|2018-05-04 12:13:00.853|
2B0FC5731000016300000BD13F57FEB2|2|2018-05-04 12:13:01.490|
2B0FC1511000016300000BC63F57FEB2|5|2018-05-04 12:13:02.176|
2B0FCC7A1000016300000BEC3F57FEB2|5|2018-05-04 12:13:02.806|
2B0FC89E1000016300000BDC3F57FEB2|2|2018-05-04 12:13:03.782|
2B0FD40E1000016300000C023F57FEB2|1|2018-05-04 12:13:04.645|
2B0FD01B1000016300000BF73F57FEB2|5|2018-05-04 12:13:05.661|
2B0FDF6F1000016300000C233F57FEB2|2|2018-05-04 12:13:07.526|
2B0FD7C81000016300000C0D3F57FEB2|2|2018-05-04 12:13:08.144|
2B0FDBA51000016300000C183F57FEB2|2|2018-05-04 12:13:08.802|
2B0FE34F1000016300000C2E3F57FEB2|1|2018-05-04 12:13:10.583|
2B0FF67D1000016300000C6F3F57FEB2|1|2018-05-04 12:13:11.307|
2B0FE6DB1000016300000C3D3F57FEB2|3|2018-05-04 12:13:11.940|
2B0FEAFC1000016300000C483F57FEB2|5|2018-05-04 12:13:12.608|
2B0FEED31000016300000C593F57FEB2|2|2018-05-04 12:13:13.573|
2B0FF2A71000016300000C643F57FEB2|4|2018-05-04 12:13:14.502|
2B0FFA4F1000016300000C7A3F57FEB2|5|2018-05-04 12:13:16.452|
2B0FFE241000016300000C853F57FEB2|4|2018-05-04 12:13:17.444|
2B1009471000016300000CA63F57FEB2|2|2018-05-04 12:13:18.237|
2B1002031000016300000C903F57FEB2|3|2018-05-04 12:13:18.902|
2B100D091000016300000CB13F57FEB2|3|2018-05-04 12:13:19.629|
2B1005851000016300000C9B3F57FEB2|5|2018-05-04 12:13:20.267|
2B1010DD1000016300000CBC3F57FEB2|3|2018-05-04 12:13:22.249|
2B102B921000016300000D1D3F57FEB2|5|2018-05-04 12:13:22.984|
2B10149A1000016300000CCB3F57FEB2|2|2018-05-04 12:13:23.609|
2B10278F1000016300000D123F57FEB2|2|2018-05-04 12:13:24.251|
2B10206E1000016300000CF23F57FEB2|2|2018-05-04 12:13:24.893|
2B1018D41000016300000CD63F57FEB2|3|2018-05-04 12:13:25.549|
2B101C551000016300000CE73F57FEB2|1|2018-05-04 12:13:26.189|
2B1023DD1000016300000D013F57FEB2|3|2018-05-04 12:13:27.443|
2B102F341000016300000D283F57FEB2|2|2018-05-04 12:13:28.203|
2B103AB91000016300000D493F57FEB2|5|2018-05-04 12:13:30.857|
2B1032F01000016300000D333F57FEB2|1|2018-05-04 12:13:31.471|
2B1036B41000016300000D3E3F57FEB2|5|2018-05-04 12:13:32.126|
2B104A211000016300000D753F57FEB2|3|2018-05-04 12:13:32.793|
2B10423E1000016300000D5F3F57FEB2|1|2018-05-04 12:13:33.410|
2B104D841000016300000D803F57FEB2|1|2018-05-04 12:13:34.089|
2B103E641000016300000D543F57FEB2|2|2018-05-04 12:13:34.723|
2B1045DE1000016300000D6A3F57FEB2|4|2018-05-04 12:13:36.112|
2B10555D1000016300000D963F57FEB2|2|2018-05-04 12:13:37.717|
2B1050EA1000016300000D8B3F57FEB2|2|2018-05-04 12:13:38.634|
2B105C991000016300000DB03F57FEB2|3|2018-05-04 12:13:39.559|
2B1067F61000016300000DD73F57FEB2|2|2018-05-04 12:13:42.485|
2B1060611000016300000DC13F57FEB2|4|2018-05-04 12:13:43.104|
2B107B171000016300000E0E3F57FEB2|2|2018-05-04 12:13:43.748|
2B1064241000016300000DCC3F57FEB2|5|2018-05-04 12:13:44.385|
2B1077441000016300000E033F57FEB2|5|2018-05-04 12:13:45.093|
2B1058E11000016300000DA53F57FEB2|3|2018-05-04 12:13:45.759|
2B106BB41000016300000DE23F57FEB2|1|2018-05-04 12:13:46.424|
2B106FA91000016300000DED3F57FEB2|2|2018-05-04 12:13:47.097|
2B1082701000016300000E243F57FEB2|4|2018-05-04 12:13:47.749|
2B1073731000016300000DF83F57FEB2|2|2018-05-04 12:13:48.393|
2B10864D1000016300000E2F3F57FEB2|2|2018-05-04 12:13:50.216|
2B107ED71000016300000E193F57FEB2|2|2018-05-04 12:13:50.852|
2B108A101000016300000E3E3F57FEB2|1|2018-05-04 12:13:53.254|
2B10956D1000016300000E653F57FEB2|5|2018-05-04 12:13:54.105|
2B108E0B1000016300000E493F57FEB2|4|2018-05-04 12:13:54.830|
2B10919C1000016300000E5A3F57FEB2|4|2018-05-04 12:13:55.469|
2B10A08E1000016300000E863F57FEB2|2|2018-05-04 12:13:56.961|
2B1099231000016300000E703F57FEB2|1|2018-05-04 12:13:57.644|
2B109CEE1000016300000E7B3F57FEB2|3|2018-05-04 12:13:58.298|
2B10A4A81000016300000E913F57FEB2|5|2018-05-04 12:14:00.096|
2B10A84B1000016300000E9C3F57FEB2|1|2018-05-04 12:14:00.997|
2B10ABD81000016300000EA73F57FEB2|3|2018-05-04 12:14:01.914|
2B10AFB31000016300000EB23F57FEB2|2|2018-05-04 12:14:02.962|
2B10BB271000016300000ED83F57FEB2|4|2018-05-04 12:14:03.782|
2B10B4041000016300000EB73F57FEB2|4|2018-05-04 12:14:04.416|
2B10B7991000016300000ECD3F57FEB2|4|2018-05-04 12:14:05.069|
2B10C6FD1000016300000F033F57FEB2|4|2018-05-04 12:14:06.774|
2B10BF071000016300000EE33F57FEB2|3|2018-05-04 12:14:07.400|
2B10C2FF1000016300000EF83F57FEB2|5|2018-05-04 12:14:08.047|
2B10CE371000016300000F193F57FEB2|2|2018-05-04 12:14:08.702|
2B10D2231000016300000F243F57FEB2|1|2018-05-04 12:14:09.630|
2B10CA941000016300000F0E3F57FEB2|5|2018-05-04 12:14:10.266|
2B10D9D41000016300000F3A3F57FEB2|4|2018-05-04 12:14:11.659|
2B10D5EC1000016300000F2F3F57FEB2|5|2018-05-04 12:14:12.689|
2B10DD4F1000016300000F453F57FEB2|1|2018-05-04 12:14:14.615|
2B10E1381000016300000F503F57FEB2|5|2018-05-04 12:14:15.597|
2B10E4FB1000016300000F5B3F57FEB2|3|2018-05-04 12:14:16.536|
2B10E8AD1000016300000F663F57FEB2|4|2018-05-04 12:14:17.507|
2B10EC941000016300000F713F57FEB2|2|2018-05-04 12:14:18.542|
2B10F05F1000016300000F7C3F57FEB2|5|2018-05-04 12:14:19.447|
2B10F40A1000016300000F873F57FEB2|1|2018-05-04 12:14:20.386|
2B10F7FA1000016300000F923F57FEB2|2|2018-05-04 12:14:21.398|
2B10FBA01000016300000FA13F57FEB2|2|2018-05-04 12:14:22.370|
2B110EC81000016300000FE83F57FEB2|5|2018-05-04 12:14:23.075|
2B10FF661000016300000FAC3F57FEB2|2|2018-05-04 12:14:23.703|
2B11035B1000016300000FBD3F57FEB2|4|2018-05-04 12:14:24.385|
2B110AC41000016300000FD33F57FEB2|1|2018-05-04 12:14:25.011|
2B1107241000016300000FC83F57FEB2|3|2018-05-04 12:14:25.652|
2B1116611000016300000FFE3F57FEB2|2|2018-05-04 12:14:27.110|
2B1112CC1000016300000FF33F57FEB2|4|2018-05-04 12:14:28.255|
2B111A1410000163000010093F57FEB2|4|2018-05-04 12:14:30.126|
2B112548100001630000102A3F57FEB2|3|2018-05-04 12:14:30.916|
2B111DC310000163000010143F57FEB2|1|2018-05-04 12:14:31.536|
2B11291F10000163000010353F57FEB2|3|2018-05-04 12:14:32.249|
2B11217B100001630000101F3F57FEB2|2|2018-05-04 12:14:32.868|
2B113BFB10000163000010763F57FEB2|2|2018-05-04 12:14:34.642|
2B11349C100001630000105A3F57FEB2|1|2018-05-04 12:14:35.282|
2B112CE910000163000010403F57FEB2|1|2018-05-04 12:14:35.913|
2B1130A4100001630000104B3F57FEB2|2|2018-05-04 12:14:36.566|
2B11386610000163000010653F57FEB2|4|2018-05-04 12:14:37.892|
2B113FE610000163000010813F57FEB2|2|2018-05-04 12:14:39.812|
2B1143B2100001630000108C3F57FEB2|4|2018-05-04 12:14:40.775|
2B114B3010000163000010A23F57FEB2|1|2018-05-04 12:14:41.402|
2B11478A10000163000010973F57FEB2|3|2018-05-04 12:14:42.053|
